8,27,13,13,,,1464,1477,1464,11,"500",36,"18","18000","14760","375",,"13500",,
8,37,13,13,,,1464,1477,1464,11,"480",90,"18","43200","35424","360",,"32400",,
8,38,13,13,,,1464,1477,1464,11,"15",180,"18","2700","2214","11",,"2025",,
9,27,15,15,,,1474,1487,1474,1,"500",37,"19","18500","14985","375",,"13875",,
9,30,15,15,,,1474,1487,1474,1,"700",37,"19","25900","20979","525",,"19425",,
9,35,15,15,,,1474,1487,1474,1,"2000",93,"18","186000","152520","1500",,"139500",,
9,41,15,15,,,1474,1487,1474,1,"90",619,"18","55710","45682.2","67",,"41782",,
9,48,15,15,,,1474,1487,1474,1,"95",247,"18","23465","19241.3","71",,"17598",,
10,10,17,17,,,1467,1480,1467,5,"500",87,"19","43500","35235","375",,"32625",,
10,12,17,17,,,1467,1480,1467,5,"200",87,"19","17400","14094","150",,"13050",,
10,20,17,17,,,1467,1480,1467,5,"1000",43,"18","43000","35260","750",,"32250",,
10,57,17,17,,,1467,1480,1467,5,"85",579,"18","49215","40356.3","63",,"36911",,
10,59,17,17,,,1467,1480,1467,5,"105",579,"18","60795","49851.9","78",,"45596",,
11,17,19,19,,,1479,1492,1479,3,"250",37,"18","9250","7585","187",,"6937",,
11,28,19,19,,,1479,1492,1479,3,"720",28,"18","20160","16531.2","540",,"15120",,
11,47,19,19,,,1479,1492,1479,3,"89",626,"18","55714","45685.48","66",,"41785",,
11,57,19,19,,,1479,1492,1479,3,"85",626,"18","53210","43632.2","63",,"39907",,
11,62,19,19,,,1479,1492,1479,3,"130",626,"18","81380","66731.6","97",,"61035",,
12,22,20,20,,,1462,1475,1462,7,"1900",30,"18","57000","46740","1425",,"42750",,
12,29,20,20,,,1462,1475,1462,7,"1200",20,"18","24000","19680","900",,"18000",,
12,46,20,20,,,1462,1475,1462,7,"79",685,"18","54115","44374.3","59",,"40586",,
12,48,20,20,,,1462,1475,1462,7,"95",273,"18","25935","21266.7","71",,"19451",,
12,52,20,20,,,1462,1475,1462,7,"400",273,"18","109200","89544","300",,"81900",,
13,3,22,22,,,1467,1480,1467,11,"10",44,"18","440","360.8","7",,"330",,
13,17,22,22,,,1467,1480,1467,11,"250",35,"18","8750","7175","187",,"6562",,
13,29,22,22,,,1467,1480,1467,11,"1200",17,"18","20400","16728","900",,"15300",,
13,31,22,22,,,1467,1480,1467,11,"900",26,"18","23400","19188","675",,"17550",,
13,37,22,22,,,1467,1480,1467,11,"480",89,"18","42720","35030.4","360",,"32040",,
14,8,23,23,,,1471,1484,1471,9,"20",440,"18","8800","7216","15",,"6600",,
14,19,23,23,,,1471,1484,1471,9,"500",27,"18","13500","11070","375",,"10125",,
14,28,23,23,,,1471,1484,1471,9,"720",33,"18","23760","19483.2","540",,"17820",,
14,42,23,23,,,1471,1484,1471,9,"100",732,"18","73200","60024","75",,"54900",,
14,50,23,23,,,1471,1484,1471,9,"500",292,"18","146000","119720","375",,"109500",,
15,3,24,24,,,1471,1484,1471,10,"10",43,"18","430","352.6","7",,"322",,
15,10,24,24,,,1471,1484,1471,10,"500",87,"19","43500","35235","375",,"32625",,
15,12,24,24,,,1471,1484,1471,10,"200",87,"19","17400","14094","150",,"13050",,
15,21,24,24,,,1471,1484,1471,10,"1500",26,"18","39000","31980","1125",,"29250",,
15,61,24,24,,,1471,1484,1471,10,"120",579,"18","69480","56973.6","90",,"52110",,
16,18,25,25,,,1470,1483,1470,6,"300",34,"18","10200","8364","225",,"7650",,
16,19,25,25,,,1470,1483,1470,6,"500",29,"18","14500","11890","375",,"10875",,
16,36,25,25,,,1470,1483,1470,6,"800",116,"18","92800","76096","600",,"69600",,
16,50,25,25,,,1470,1483,1470,6,"500",308,"18","154000","126280","375",,"115500",,
16,53,25,25,,,1470,1483,1470,6,"450",308,"18","138600","113652","337",,"103950",,
17,21,26,26,,,1480,1493,1480,2,"1500",32,"18","48000","39360","1125",,"36000",,
17,29,26,26,,,1480,1493,1480,2,"1200",21,"18","25200","20664","900",,"18900",,
17,41,26,26,,,1480,1493,1480,2,"90",719,"18","64710","53062.2","67",,"48532",,
17,44,26,26,,,1480,1493,1480,2,"65",719,"18","46735","38322.7","48",,"35051",,
17,48,26,26,,,1480,1493,1480,2,"95",287,"18","27265","22357.3","71",,"20448",,
18,10,27,27,,,1475,1488,1475,3,"500",103,"19","51500","41715","375",,"38625",,
18,22,27,27,,,1475,1488,1475,3,"1900",30,"18","57000","46740","1425",,"42750",,
18,31,27,27,,,1475,1488,1475,3,"900",30,"18","27000","22140","675",,"20250",,
18,43,27,27,,,1475,1488,1475,3,"75",685,"18","51375","42127.5","56",,"38531",,
18,60,27,27,,,1475,1488,1475,3,"115",685,"18","78775","64595.5","86",,"59081",,
19,11,28,28,,,1478,1491,1478,6,"15",111,"19","1665","1348.65","11",,"1248",,
19,29,28,28,,,1478,1491,1478,6,"1200",22,"18","26400","21648","900",,"19800",,
19,41,28,28,,,1478,1491,1478,6,"90",739,"18","66510","54538.2","67",,"49882",,
19,43,28,28,,,1478,1491,1478,6,"75",739,"18","55425","45448.5","56",,"41568",,
19,53,28,28,,,1478,1491,1478,6,"450",295,"18","132750","108855","337",,"99562",,
20,8,29,29,,,1468,1481,1468,3,"20",158,"18","3160","2591.2","15",,"2370",,
20,23,29,29,,,1468,1481,1468,3,"100",79,"18","7900","6478","75",,"5925",,
20,30,29,29,,,1468,1481,1468,3,"700",31,"18","21700","17794","525",,"16275",,
20,57,29,29,,,1468,1481,1468,3,"85",526,"18","44710","36662.2","63",,"33532",,
20,61,29,29,,,1468,1481,1468,3,"120",526,"18","63120","51758.4","90",,"47340",,
21,2,30,30,,,1469,1482,1469,10,"200",37,"18","7400","6068","150",,"5550",,
21,8,30,30,,,1469,1482,1469,10,"20",150,"18","3000","2460","15",,"2250",,
21,41,30,30,,,1469,1482,1469,10,"90",499,"18","44910","36826.2","67",,"33682",,
21,49,30,30,,,1469,1482,1469,10,"105",199,"18","20895","17133.9","78",,"15671",,
21,62,30,30,,,1469,1482,1469,10,"130",499,"18","64870","53193.4","97",,"48652",,
22,2,31,1,,,1462,1475,1462,9,"200",98,"18","19600","16072","150",,"14700",,
22,21,31,1,,,1462,1475,1462,9,"1500",58,"18","87000","71340","1125",,"65250",,
22,29,31,1,,,1462,1475,1462,9,"1200",39,"18","46800","38376","900",,"35100",,
22,34,31,1,,,1462,1475,1462,9,"500",196,"18","98000","80360","375",,"73500",,
22,35,31,1,,,1462,1475,1462,9,"2000",196,"18","392000","321440","1500",,"294000",,
23,28,32,2,,,1477,1490,1477,10,"720",51,"18","36720","30110.4","540",,"27540",,
23,32,32,2,,,1477,1490,1477,10,"1300",34,"18","44200","36244","975",,"33150",,
23,38,32,2,,,1477,1490,1477,10,"15",344,"18","5160","4231.2","11",,"3870",,
23,49,32,2,,,1477,1490,1477,10,"105",457,"18","47985","39347.7","78",,"35988",,
23,53,32,2,,,1477,1490,1477,10,"450",457,"18","205650","168633","337",,"154237",,
24,20,33,3,,,1479,1492,1479,4,"1000",73,"18","73000","59860","750",,"54750",,
24,21,33,3,,,1479,1492,1479,4,"1500",43,"18","64500","52890","1125",,"48375",,
24,48,33,3,,,1479,1492,1479,4,"95",388,"18","36860","30225.2","71",,"27645",,
24,56,33,3,,,1479,1492,1479,4,"600",388,"18","232800","190896","450",,"174600",,
24,62,33,3,,,1479,1492,1479,4,"130",972,"18","126360","103615.2","97",,"94770",,
25,7,34,4,,,1473,1486,1473,7,"10",288,"18","2880","2361.6","7",,"2160",,
25,39,34,4,,,1473,1486,1473,7,"42",288,"18","12096","9918.72","31",,"9072",,
25,41,34,4,,,1473,1486,1473,7,"90",959,"18","86310","70774.2","67",,"64732",,
25,45,34,4,,,1473,1486,1473,7,"68",959,"18","65212","53473.84","51",,"48909",,
25,46,34,4,,,1473,1486,1473,7,"79",959,"18","75761","62124.02","59",,"56820",,
26,2,35,5,,,1475,1488,1475,5,"200",116,"18","23200","19024","150",,"17400",,
26,11,35,5,,,1475,1488,1475,5,"15",232,"19","3480","2818.8","11",,"2610",,
26,17,35,5,,,1475,1488,1475,5,"250",92,"18","23000","18860","187",,"17250",,
26,30,35,5,,,1475,1488,1475,5,"700",92,"18","64400","52808","525",,"48300",,
26,42,35,5,,,1475,1488,1475,5,"100",1545,"18","154500","126690","75",,"115875",,
27,37,36,6,,,1477,1490,1477,7,"480",76,"18","36480","29913.6","360",,"27360",,
27,39,36,6,,,1477,1490,1477,7,"42",152,"18","6384","5234.88","31",,"4788",,
27,40,36,6,,,1477,1490,1477,7,"80",506,"18","40480","33193.6","60",,"30360",,
27,42,36,6,,,1477,1490,1477,7,"100",506,"18","50600","41492","75",,"37950",,
27,48,36,6,,,1477,1490,1477,7,"95",202,"18","19190","15735.8","71",,"14392",,
28,27,37,7,,,1465,1478,1465,3,"500",38,"18","19000","15580","375",,"14250",,
28,35,37,7,,,1465,1478,1465,3,"2000",95,"18","190000","155800","1500",,"142500",,
28,36,37,7,,,1465,1478,1465,3,"800",95,"18","76000","62320","600",,"57000",,
28,42,37,7,,,1465,1478,1465,3,"100",632,"18","63200","51824","75",,"47400",,
28,63,37,7,,,1465,1478,1465,3,"150",632,"18","94800","77736","112",,"71100",,
29,1,38,8,,,1475,1488,1475,11,"100",54,"18","5400","4428","75",,"4050",,
29,22,38,8,,,1475,1488,1475,11,"1900",32,"18","60800","49856","1425",,"45600",,
29,28,38,8,,,1475,1488,1475,11,"720",32,"18","23040","18892.8","540",,"17280",,
29,29,38,8,,,1475,1488,1475,11,"1200",21,"18","25200","20664","900",,"18900",,
29,42,38,8,,,1475,1488,1475,11,"100",719,"18","71900","58958","75",,"53925",,
30,5,39,9,,,1469,1482,1469,4,"1000",55,"18","55000","45100","750",,"41250",,
30,7,39,9,,,1469,1482,1469,4,"10",186,"18","1860","1525.2","7",,"1395",,
30,27,39,9,,,1469,1482,1469,4,"500",37,"18","18500","15170","375",,"13875",,
30,30,39,9,,,1469,1482,1469,4,"700",37,"18","25900","21238","525",,"19425",,
30,56,39,9,,,1469,1482,1469,4,"600",247,"18","148200","121524","450",,"111150",,
31,19,40,10,,,1470,1483,1470,8,"500",23,"18","11500","9430","375",,"8625",,
31,37,40,10,,,1470,1483,1470,8,"480",95,"18","45600","37392","360",,"34200",,
31,45,40,10,,,1470,1483,1470,8,"68",632,"18","42976","35240.32","51",,"32232",,
31,46,40,10,,,1470,1483,1470,8,"79",632,"18","49928","40940.96","59",,"37446",,
31,49,40,10,,,1470,1483,1470,8,"105",252,"18","26460","21697.2","78",,"19845",,
32,4,42,12,,,1477,1490,1477,7,"20",54,"18","1080","885.6","15",,"810",,
32,39,42,12,,,1477,1490,1477,7,"42",216,"18","9072","7439.04","31",,"6804",,
32,45,42,12,,,1477,1490,1477,7,"68",719,"18","48892","40091.44","51",,"36669",,
32,48,42,12,,,1477,1490,1477,7,"95",287,"18","27265","22357.3","71",,"20448",,
32,55,42,12,,,1477,1490,1477,7,"550",287,"18","157850","129437","412",,"118387",,
33,10,44,14,,,1477,1490,1477,1,"500",96,"19","48000","38880","375",,"36000",,
33,31,44,14,,,1477,1490,1477,1,"900",28,"16","25200","21168","675",,"18900",,
33,33,44,14,,,1477,1490,1477,1,"600",96,"16","57600","48384","450",,"43200",,
33,40,44,14,,,1477,1490,1477,1,"80",639,"18","51120","41918.4","60",,"38340",,
33,51,44,14,,,1477,1490,1477,1,"600",255,"18","153000","125460","450",,"114750",,
34,28,46,16,,,1476,1489,1476,9,"720",30,"18","21600","17712","540",,"16200",,
34,34,46,16,,,1476,1489,1476,9,"500",102,"18","51000","41820","375",,"38250",,
34,56,46,16,,,1476,1489,1476,9,"600",271,"18","162600","133332","450",,"121950",,
34,58,46,16,,,1476,1489,1476,9,"95",679,"18","64505","52894.1","71",,"48378",,
34,62,46,16,,,1476,1489,1476,9,"130",679,"18","88270","72381.4","97",,"66202",,
35,6,47,17,,,1472,1485,1472,1,"500",45,"18","22500","18450","375",,"16875",,
35,12,47,17,,,1472,1485,1472,1,"200",76,"19","15200","12312","150",,"11400",,
35,29,47,17,,,1472,1485,1472,1,"1200",15,"18","18000","14760","900",,"13500",,
35,32,47,17,,,1472,1485,1472,1,"1300",15,"18","19500","15990","975",,"14625",,
35,59,47,17,,,1472,1485,1472,1,"105",506,"18","53130","43566.6","78",,"39847",,
36,1,48,18,,,1476,1489,1476,1,"100",37,"18","3700","3034","75",,"2775",,
36,27,48,18,,,1476,1489,1476,1,"500",30,"18","15000","12300","375",,"11250",,
36,41,48,18,,,1476,1489,1476,1,"90",499,"18","44910","36826.2","67",,"33682",,
36,58,48,18,,,1476,1489,1476,1,"95",499,"18","47405","38872.1","71",,"35553",,
36,61,48,18,,,1476,1489,1476,1,"120",499,"18","59880","49101.6","90",,"44910",,
37,34,49,19,,,1477,1490,1477,2,"500",120,"18","60000","49200","375",,"45000",,
37,36,49,19,,,1477,1490,1477,2,"800",120,"18","96000","78720","600",,"72000",,
37,42,49,19,,,1477,1490,1477,2,"100",799,"18","79900","65518","75",,"59925",,
37,47,49,19,,,1477,1490,1477,2,"89",799,"18","71111","58311.02","66",,"53333",,
37,57,49,19,,,1477,1490,1477,2,"85",799,"18","67915","55690.3","63",,"50936",,
38,1,50,20,,,1477,1490,1477,1,"100",39,"18","3900","3198","75",,"2925",,
38,9,50,20,,,1477,1490,1477,1,"700",3,"19","2100","1701","525",,"1575",,
38,36,50,20,,,1477,1490,1477,1,"800",78,"18","62400","51168","600",,"46800",,
38,43,50,20,,,1477,1490,1477,1,"75",519,"18","38925","31918.5","56",,"29193",,
38,49,50,20,,,1477,1490,1477,1,"105",207,"18","21735","17822.7","78",,"16301",,
39,2,51,21,,,1467,1480,1467,2,"200",44,"18","8800","7216","150",,"6600",,
39,34,51,21,,,1467,1480,1467,2,"500",89,"18","44500","36490","375",,"33375",,
39,57,51,21,,,1467,1480,1467,2,"85",592,"18","50320","41262.4","63",,"37740",,
39,61,51,21,,,1467,1480,1467,2,"120",592,"18","71040","58252.8","90",,"53280",,
39,62,51,21,,,1467,1480,1467,2,"130",592,"18","76960","63107.2","97",,"57720",,
40,3,52,22,,,1470,1483,1470,11,"10",42,"18","420","344.4","7",,"315",,
40,9,52,22,,,1470,1483,1470,11,"700",4,"19","2800","2268","525",,"2100",,
40,27,52,22,,,1470,1483,1470,11,"500",33,"18","16500","13530","375",,"12375",,
40,45,52,22,,,1470,1483,1470,11,"68",559,"18","38012","31169.84","51",,"28509",,
40,49,52,22,,,1470,1483,1470,11,"105",223,"18","23415","19200.3","78",,"17561",,
41,32,53,23,,,1472,1485,1472,8,"1300",21,"18","27300","22386","975",,"20475",,
41,41,53,23,,,1472,1485,1472,8,"90",719,"18","64710","53062.2","67",,"48532",,
41,46,53,23,,,1472,1485,1472,8,"79",719,"18","56801","46576.82","59",,"42600",,
41,48,53,23,,,1472,1485,1472,8,"95",287,"18","27265","22357.3","71",,"20448",,
41,53,53,23,,,1472,1485,1472,8,"450",287,"18","129150","105903","337",,"96862",,
42,12,54,24,,,1467,1480,1467,6,"200",82,"19","16400","13284","150",,"12300",,
42,30,54,24,,,1467,1480,1467,6,"700",32,"18","22400","18368","525",,"16800",,
42,32,54,24,,,1467,1480,1467,6,"1300",16,"18","20800","17056","975",,"15600",,
42,55,54,24,,,1467,1480,1467,6,"550",218,"18","119900","98318","412",,"89925",,
42,60,54,24,,,1467,1480,1467,6,"115",546,"18","62790","51487.8","86",,"47092",,
43,7,55,25,,,1481,1494,1481,8,"10",234,"18","2340","1918.8","7",,"1755",,
43,19,55,25,,,1481,1494,1481,8,"500",29,"18","14500","11890","375",,"10875",,
43,21,55,25,,,1481,1494,1481,8,"1500",35,"18","52500","43050","1125",,"39375",,
43,42,55,25,,,1481,1494,1481,8,"100",779,"18","77900","63878","75",,"58425",,
43,63,55,25,,,1481,1494,1481,8,"150",779,"18","116850","95817","112",,"87637",,
44,29,57,27,,,1477,1490,1477,5,"1200",22,"18","26400","21648","900",,"19800",,
44,36,57,27,,,1477,1490,1477,5,"800",114,"18","91200","74784","600",,"68400",,
44,45,57,27,,,1477,1490,1477,5,"68",759,"18","51612","42321.84","51",,"38709",,
44,57,57,27,,,1477,1490,1477,5,"85",759,"18","64515","52902.3","63",,"48386",,
44,61,57,27,,,1477,1490,1477,5,"120",759,"18","91080","74685.6","90",,"68310",,
45,4,58,28,,,1481,1494,1481,9,"20",59,"18","1180","967.6","15",,"885",,
45,31,58,28,,,1481,1494,1481,9,"900",35,"18","31500","25830","675",,"23625",,
45,34,58,28,,,1481,1494,1481,9,"500",118,"18","59000","48380","375",,"44250",,
45,42,58,28,,,1481,1494,1481,9,"100",785,"18","78500","64370","75",,"58875",,
45,63,58,28,,,1481,1494,1481,9,"150",785,"18","117750","96555","112",,"88312",,
46,7,59,29,,,1465,1478,1465,4,"10",220,"18","2200","1804","7",,"1650",,
46,8,59,29,,,1465,1478,1465,4,"20",220,"18","4400","3608","15",,"3300",,
46,19,59,29,,,1465,1478,1465,4,"500",27,"18","13500","11070","375",,"10125",,
46,33,59,29,,,1465,1478,1465,4,"600",110,"18","66000","54120","450",,"49500",,
46,40,59,29,,,1465,1478,1465,4,"80",732,"18","58560","48019.2","60",,"43920",,
47,17,60,30,,,1469,1482,1469,2,"250",33,"18","8250","6765","187",,"6187",,
47,27,60,30,,,1469,1482,1469,2,"500",33,"18","16500","13530","375",,"12375",,
47,30,60,30,,,1469,1482,1469,2,"700",33,"18","23100","18942","525",,"17325",,
47,52,60,30,,,1469,1482,1469,2,"400",223,"18","89200","73144","300",,"66900",,
47,54,60,30,,,1469,1482,1469,2,"500",223,"18","111500","91430","375",,"83625",,
48,20,61,1,,,1468,1481,1468,2,"1000",95,"18","95000","77900","750",,"71250",,
48,28,61,1,,,1468,1481,1468,2,"720",57,"18","41040","33652.8","540",,"30780",,
48,32,61,1,,,1468,1481,1468,2,"1300",38,"18","49400","40508","975",,"37050",,
48,33,61,1,,,1468,1481,1468,2,"600",190,"18","114000","93480","450",,"85500",,
48,42,61,1,,,1468,1481,1468,2,"100",1265,"18","126500","103730","75",,"94875",,
49,8,62,2,,,1467,1480,1467,6,"20",816,"18","16320","13382.4","15",,"12240",,
49,11,62,2,,,1467,1480,1467,6,"15",204,"19","3060","2478.6","11",,"2295",,
49,33,62,2,,,1467,1480,1467,6,"600",204,"18","122400","100368","450",,"91800",,
49,40,62,2,,,1467,1480,1467,6,"80",1358,"18","108640","89084.8","60",,"81480",,
49,41,62,2,,,1467,1480,1467,6,"90",1358,"18","122220","100220.4","67",,"91665",,
50,2,63,3,,,1471,1484,1471,10,"200",103,"18","20600","16892","150",,"15450",,
50,36,63,3,,,1471,1484,1471,10,"800",206,"18","164800","135136","600",,"123600",,
50,41,63,3,,,1471,1484,1471,10,"90",1371,"18","123390","101179.8","67",,"92542",,
50,58,63,3,,,1471,1484,1471,10,"95",1371,"18","130245","106800.9","71",,"97683",,
50,61,63,3,,,1471,1484,1471,10,"120",1371,"18","164520","134906.4","90",,"123390",,
51,4,65,5,,,1470,1483,1470,7,"20",131,"18","2620","2148.4","15",,"1965",,
51,9,65,5,,,1470,1483,1470,7,"700",262,"19","183400","148554","525",,"137550",,
51,36,65,5,,,1470,1483,1470,7,"800",262,"18","209600","171872","600",,"157200",,
51,37,65,5,,,1470,1483,1470,7,"480",262,"18","125760","103123.2","360",,"94320",,
51,40,65,5,,,1470,1483,1470,7,"80",1744,"18","139520","114406.4","60",,"104640",,
52,8,66,6,,,1468,1481,1468,10,"20",252,"18","5040","4132.8","15",,"3780",,
52,27,66,6,,,1468,1481,1468,10,"500",50,"18","25000","20500","375",,"18750",,
52,51,66,6,,,1468,1481,1468,10,"600",335,"18","201000","164820","450",,"150750",,
52,55,66,6,,,1468,1481,1468,10,"550",335,"18","184250","151085","412",,"138187",,
52,57,66,6,,,1468,1481,1468,10,"85",839,"18","71315","58478.3","63",,"53486",,
53,11,67,7,,,1478,1491,1478,3,"15",120,"19","1800","1458","11",,"1350",,
53,12,67,7,,,1478,1491,1478,3,"200",120,"19","24000","19440","150",,"18000",,
53,19,67,7,,,1478,1491,1478,3,"500",30,"18","15000","12300","375",,"11250",,
53,23,67,7,,,1478,1491,1478,3,"100",120,"18","12000","9840","75",,"9000",,
53,59,67,7,,,1478,1491,1478,3,"105",799,"18","83895","68793.9","78",,"62921",,
54,10,68,8,,,1471,1484,1471,7,"500",121,"19","60500","49005","375",,"45375",,
54,22,68,8,,,1471,1484,1471,7,"1900",36,"18","68400","56088","1425",,"51300",,
54,28,68,8,,,1471,1484,1471,7,"720",36,"18","25920","21254.4","540",,"19440",,
54,31,68,8,,,1471,1484,1471,7,"900",36,"18","32400","26568","675",,"24300",,
54,58,68,8,,,1471,1484,1471,7,"95",805,"18","76475","62709.5","71",,"57356",,
55,4,69,9,,,1475,1488,1475,9,"20",46,"18","920","754.4","15",,"690",,
55,7,69,9,,,1475,1488,1475,9,"10",186,"18","1860","1525.2","7",,"1395",,
55,11,69,9,,,1475,1488,1475,9,"15",93,"19","1395","1129.95","11",,"1046",,
55,50,69,9,,,1475,1488,1475,9,"500",247,"18","123500","101270","375",,"92625",,
55,56,69,9,,,1475,1488,1475,9,"600",247,"18","148200","121524","450",,"111150",,
56,10,70,10,,,1470,1483,1470,4,"500",133,"19","66500","53865","375",,"49875",,
56,12,70,10,,,1470,1483,1470,4,"200",133,"19","26600","21546","150",,"19950",,
56,19,70,10,,,1470,1483,1470,4,"500",33,"18","16500","13530","375",,"12375",,
56,30,70,10,,,1470,1483,1470,4,"700",53,"18","37100","30422","525",,"27825",,
56,58,70,10,,,1470,1483,1470,4,"95",885,"18","84075","68941.5","71",,"63056",,
57,2,71,11,,,1474,1487,1474,8,"200",63,"18","12600","10332","150",,"9450",,
57,9,71,11,,,1474,1487,1474,8,"700",126,"19","88200","71442","525",,"66150",,
57,41,71,11,,,1474,1487,1474,8,"90",839,"18","75510","61918.2","67",,"56632",,
57,42,71,11,,,1474,1487,1474,8,"100",839,"18","83900","68798","75",,"62925",,
57,44,71,11,,,1474,1487,1474,8,"65",839,"18","54535","44718.7","48",,"40901",,
58,23,72,12,,,1470,1483,1470,8,"100",76,"18","7600","6232","75",,"5700",,
58,32,72,12,,,1470,1483,1470,8,"1300",15,"18","19500","15990","975",,"14625",,
58,55,72,12,,,1470,1483,1470,8,"550",202,"18","111100","91102","412",,"83325",,
58,56,72,12,,,1470,1483,1470,8,"600",202,"18","121200","99384","450",,"90900",,
58,61,72,12,,,1470,1483,1470,8,"120",506,"18","60720","49790.4","90",,"45540",,
59,7,73,13,,,1465,1478,1465,8,"10",184,"18","1840","1508.8","7",,"1380",,
59,29,73,13,,,1465,1478,1465,8,"1200",18,"18","21600","17712","900",,"16200",,
59,36,73,13,,,1465,1478,1465,8,"800",92,"18","73600","60352","600",,"55200",,
59,39,73,13,,,1465,1478,1465,8,"42",184,"18","7728","6336.96","31",,"5796",,
59,57,73,13,,,1465,1478,1465,8,"85",612,"18","52020","42656.4","63",,"39015",,
60,1,74,14,,,1468,1481,1468,9,"100",52,"18","5200","4264","75",,"3900",,
60,10,74,14,,,1468,1481,1468,9,"500",105,"19","52500","42525","375",,"39375",,
60,21,74,14,,,1468,1481,1468,9,"1500",31,"18","46500","38130","1125",,"34875",,
60,32,74,14,,,1468,1481,1468,9,"1300",21,"16","27300","22932","975",,"20475",,
60,34,74,14,,,1468,1481,1468,9,"500",105,"16","52500","44100","375",,"39375",,
61,2,75,15,,,1480,1493,1480,4,"200",63,"18","12600","10332","150",,"9450",,
61,21,75,15,,,1480,1493,1480,4,"1500",38,"18","57000","46740","1125",,"42750",,
61,22,75,15,,,1480,1493,1480,4,"1900",38,"18","72200","59204","1425",,"54150",,
61,31,75,15,,,1480,1493,1480,4,"900",38,"19","34200","27702","675",,"25650",,
61,47,75,15,,,1480,1493,1480,4,"89",845,"18","75205","61668.1","66",,"56403",,
62,12,76,16,,,1467,1480,1467,8,"200",75,"19","15000","12150","150",,"11250",,
